Country/Region;Date;Confirmed;Recovered;Mes;Año
Comoros;6/05/2020;8;0;5;2020
Tajikistan;6/05/2020;379;0;5;2020
Lesotho;6/05/2020;0;0;5;2020
Afghanistan;7/05/2020;3563;468;5;2020
Albania;7/05/2020;842;605;5;2020
Algeria;7/05/2020;5182;2323;5;2020
Andorra;7/05/2020;752;526;5;2020
Angola;7/05/2020;36;11;5;2020
Antigua and Barbuda;7/05/2020;25;16;5;2020
Argentina;7/05/2020;5371;1601;5;2020
Armenia;7/05/2020;2884;1185;5;2020
Australia;7/05/2020;107;103;5;2020
Australia;7/05/2020;3047;2486;5;2020
Australia;7/05/2020;29;27;5;2020
Australia;7/05/2020;1045;994;5;2020
Australia;7/05/2020;439;433;5;2020
Australia;7/05/2020;227;174;5;2020
Australia;7/05/2020;1467;1327;5;2020
Australia;7/05/2020;552;534;5;2020
Austria;7/05/2020;15752;13698;5;2020
Azerbaijan;7/05/2020;2204;1551;5;2020
Bahamas;7/05/2020;92;26;5;2020
Bahrain;7/05/2020;4199;2000;5;2020
Bangladesh;7/05/2020;12425;1910;5;2020
Barbados;7/05/2020;82;53;5;2020
Belarus;7/05/2020;20168;5067;5;2020
Belgium;7/05/2020;51420;12980;5;2020
Benin;7/05/2020;140;53;5;2020
Bhutan;7/05/2020;7;5;5;2020
Bolivia;7/05/2020;2081;219;5;2020
Bosnia and Herzegovina;7/05/2020;2027;954;5;2020
Brazil;7/05/2020;135773;55350;5;2020
Brunei;7/05/2020;141;131;5;2020
Bulgaria;7/05/2020;1829;384;5;2020
Burkina Faso;7/05/2020;736;562;5;2020
Cabo Verde;7/05/2020;218;38;5;2020
Cambodia;7/05/2020;122;120;5;2020
Cameroon;7/05/2020;2267;1002;5;2020
Canada;7/05/2020;6017;0;5;2020
Canada;7/05/2020;2288;0;5;2020
Canada;7/05/2020;283;0;5;2020
Canada;7/05/2020;120;0;5;2020
Canada;7/05/2020;261;0;5;2020
Canada;7/05/2020;1007;0;5;2020
Canada;7/05/2020;20388;0;5;2020
Canada;7/05/2020;27;0;5;2020
Canada;7/05/2020;35249;0;5;2020
Canada;7/05/2020;531;0;5;2020
Central African Republic;7/05/2020;94;10;5;2020
Chad;7/05/2020;253;50;5;2020
Chile;7/05/2020;27359;11664;5;2020
China;7/05/2020;991;985;5;2020
China;7/05/2020;593;560;5;2020
China;7/05/2020;579;573;5;2020
China;7/05/2020;356;354;5;2020
China;7/05/2020;139;137;5;2020
China;7/05/2020;1589;1575;5;2020
China;7/05/2020;254;252;5;2020
China;7/05/2020;147;145;5;2020
China;7/05/2020;168;162;5;2020
China;7/05/2020;328;0;5;2020
China;7/05/2020;944;815;5;2020
China;7/05/2020;1276;0;5;2020
China;7/05/2020;1044;944;5;2020
China;7/05/2020;68128;63616;5;2020
China;7/05/2020;1019;1015;5;2020
China;7/05/2020;201;172;5;2020
China;7/05/2020;653;652;5;2020
China;7/05/2020;937;936;5;2020
China;7/05/2020;113;104;5;2020
China;7/05/2020;146;144;5;2020
China;7/05/2020;45;40;5;2020
China;7/05/2020;75;75;5;2020
China;7/05/2020;18;18;5;2020
China;7/05/2020;308;268;5;2020
China;7/05/2020;788;776;5;2020
China;7/05/2020;657;623;5;2020
China;7/05/2020;198;195;5;2020
China;7/05/2020;561;558;5;2020
China;7/05/2020;190;186;5;2020
China;7/05/2020;1;1;5;2020
China;7/05/2020;76;73;5;2020
China;7/05/2020;185;182;5;2020
China;7/05/2020;1268;1267;5;2020
Colombia;7/05/2020;9456;2300;5;2020
Congo (Brazzaville);7/05/2020;264;30;5;2020
Congo (Kinshasa);7/05/2020;863;103;5;2020
Costa Rica;7/05/2020;765;445;5;2020
Cote d'Ivoire;7/05/2020;1571;742;5;2020
Croatia;7/05/2020;2125;1641;5;2020
Cuba;7/05/2020;1729;1031;5;2020
Cyprus;7/05/2020;889;400;5;2020
Czechia;7/05/2020;8031;4371;5;2020
Denmark;7/05/2020;187;185;5;2020
Greenland;7/05/2020;11;11;5;2020
Denmark;7/05/2020;10083;7711;5;2020
Djibouti;7/05/2020;1133;799;5;2020
Dominican Republic;7/05/2020;9095;2064;5;2020
Ecuador;7/05/2020;30298;3433;5;2020
Egypt;7/05/2020;7981;1887;5;2020
El Salvador;7/05/2020;695;252;5;2020
Equatorial Guinea;7/05/2020;439;13;5;2020
Eritrea;7/05/2020;39;30;5;2020
Estonia;7/05/2020;1720;273;5;2020
Eswatini;7/05/2020;153;12;5;2020
Ethiopia;7/05/2020;191;93;5;2020
Fiji;7/05/2020;18;14;5;2020
Finland;7/05/2020;5673;3500;5;2020
France;7/05/2020;138;112;5;2020
France;7/05/2020;60;56;5;2020
France;7/05/2020;153;104;5;2020
France;7/05/2020;854;352;5;2020
France;7/05/2020;18;18;5;2020
France;7/05/2020;427;354;5;2020
France;7/05/2020;6;6;5;2020
France;7/05/2020;38;30;5;2020
France;7/05/2020;183;83;5;2020
France;7/05/2020;173040;54076;5;2020
Gabon;7/05/2020;504;110;5;2020
Gambia;7/05/2020;18;9;5;2020
Georgia;7/05/2020;615;275;5;2020
Germany;7/05/2020;169430;141700;5;2020
Ghana;7/05/2020;3091;303;5;2020
Greece;7/05/2020;2678;1374;5;2020
Guatemala;7/05/2020;832;90;5;2020
Guinea;7/05/2020;1927;629;5;2020
Guyana;7/05/2020;93;27;5;2020
Haiti;7/05/2020;129;16;5;2020
Holy See;7/05/2020;12;2;5;2020
Honduras;7/05/2020;1685;154;5;2020
Hungary;7/05/2020;3150;801;5;2020
Iceland;7/05/2020;1801;1755;5;2020
India;7/05/2020;56351;16776;5;2020
Indonesia;7/05/2020;12776;2381;5;2020
Iran;7/05/2020;103135;82744;5;2020
Iraq;7/05/2020;2543;1626;5;2020
Ireland;7/05/2020;22385;17110;5;2020
Israel;7/05/2020;16381;10873;5;2020
Italy;7/05/2020;215858;96276;5;2020
Jamaica;7/05/2020;488;58;5;2020
Japan;7/05/2020;15553;4918;5;2020
Jordan;7/05/2020;494;381;5;2020
Kazakhstan;7/05/2020;4578;1518;5;2020
Kenya;7/05/2020;607;197;5;2020
South Korea;7/05/2020;10822;9484;5;2020
Kuwait;7/05/2020;6567;2381;5;2020
Kyrgyzstan;7/05/2020;895;637;5;2020
Latvia;7/05/2020;909;464;5;2020
Lebanon;7/05/2020;784;220;5;2020
Liberia;7/05/2020;189;79;5;2020
Liechtenstein;7/05/2020;82;81;5;2020
Lithuania;7/05/2020;1433;739;5;2020
Luxembourg;7/05/2020;3859;3505;5;2020
Madagascar;7/05/2020;193;101;5;2020
Malaysia;7/05/2020;6467;4776;5;2020
Maldives;7/05/2020;648;20;5;2020
Malta;7/05/2020;486;413;5;2020
Mauritania;7/05/2020;8;6;5;2020
Mauritius;7/05/2020;332;320;5;2020
Mexico;7/05/2020;29616;17781;5;2020
Moldova;7/05/2020;4605;1747;5;2020
Monaco;7/05/2020;95;82;5;2020
Mongolia;7/05/2020;41;13;5;2020
Montenegro;7/05/2020;324;265;5;2020
Morocco;7/05/2020;5548;2179;5;2020
Namibia;7/05/2020;16;9;5;2020
Nepal;7/05/2020;101;22;5;2020
Netherlands;7/05/2020;101;89;5;2020
Netherlands;7/05/2020;16;14;5;2020
Netherlands;7/05/2020;76;44;5;2020
Netherlands;7/05/2020;41774;0;5;2020
New Zealand;7/05/2020;1490;1347;5;2020
Nicaragua;7/05/2020;16;7;5;2020
Niger;7/05/2020;781;586;5;2020
Nigeria;7/05/2020;3526;601;5;2020
North Macedonia;7/05/2020;1572;1079;5;2020
Norway;7/05/2020;8034;32;5;2020
Oman;7/05/2020;2958;980;5;2020
Pakistan;7/05/2020;26435;7530;5;2020
Panama;7/05/2020;7868;886;5;2020
Papua New Guinea;7/05/2020;8;8;5;2020
Paraguay;7/05/2020;462;148;5;2020
Peru;7/05/2020;58526;18388;5;2020
Philippines;7/05/2020;10343;1618;5;2020
Poland;7/05/2020;15047;4862;5;2020
Portugal;7/05/2020;26715;2258;5;2020
Qatar;7/05/2020;18890;2286;5;2020
Romania;7/05/2020;14499;6144;5;2020
Russia;7/05/2020;177160;23803;5;2020
Rwanda;7/05/2020;271;133;5;2020
Saint Lucia;7/05/2020;18;17;5;2020
Saint Vincent and the Grenadines;7/05/2020;17;9;5;2020
San Marino;7/05/2020;622;106;5;2020
Saudi Arabia;7/05/2020;33731;7798;5;2020
Senegal;7/05/2020;1492;562;5;2020
Serbia;7/05/2020;9848;2160;5;2020
Seychelles;7/05/2020;11;8;5;2020
Singapore;7/05/2020;20939;1712;5;2020
Slovakia;7/05/2020;1445;806;5;2020
Slovenia;7/05/2020;1449;247;5;2020
Somalia;7/05/2020;928;106;5;2020
South Africa;7/05/2020;8232;3153;5;2020
Spain;7/05/2020;221447;128511;5;2020
Sri Lanka;7/05/2020;824;232;5;2020
Sudan;7/05/2020;930;92;5;2020
Suriname;7/05/2020;10;9;5;2020
Sweden;7/05/2020;24623;0;5;2020
Switzerland;7/05/2020;30126;25900;5;2020
Taiwan*;7/05/2020;440;347;5;2020
Tanzania;7/05/2020;480;167;5;2020
Thailand;7/05/2020;2992;2772;5;2020
Togo;7/05/2020;135;85;5;2020
Trinidad and Tobago;7/05/2020;116;103;5;2020
Tunisia;7/05/2020;1026;600;5;2020
Turkey;7/05/2020;133721;82984;5;2020
Uganda;7/05/2020;101;55;5;2020
Ukraine;7/05/2020;13691;2396;5;2020
United Arab Emirates;7/05/2020;16240;3572;5;2020
United Kingdom;7/05/2020;118;61;5;2020
United Kingdom;7/05/2020;80;35;5;2020
United Kingdom;7/05/2020;545;430;5;2020
United Kingdom;7/05/2020;144;141;5;2020
United Kingdom;7/05/2020;329;271;5;2020
United Kingdom;7/05/2020;11;7;5;2020
United Kingdom;7/05/2020;203125;0;5;2020
Uruguay;7/05/2020;684;492;5;2020
US;7/05/2020;1261409;195036;5;2020
Uzbekistan;7/05/2020;2298;1656;5;2020
Venezuela;7/05/2020;381;185;5;2020
Vietnam;7/05/2020;288;233;5;2020
Zambia;7/05/2020;153;103;5;2020
Zimbabwe;7/05/2020;34;5;5;2020
Dominica;7/05/2020;16;14;5;2020
Grenada;7/05/2020;21;13;5;2020
Mozambique;7/05/2020;81;0;5;2020
Syria;7/05/2020;45;0;5;2020
Timor-Leste;7/05/2020;24;0;5;2020
Belize;7/05/2020;18;16;5;2020
Laos;7/05/2020;19;9;5;2020
Libya;7/05/2020;64;24;5;2020
West Bank and Gaza;7/05/2020;375;176;5;2020
Guinea-Bissau;7/05/2020;564;25;5;2020
Mali;7/05/2020;650;271;5;2020
Saint Kitts and Nevis;7/05/2020;15;12;5;2020
Canada;7/05/2020;5;0;5;2020
Canada;7/05/2020;11;0;5;2020
Kosovo;7/05/2020;861;562;5;2020
Burma;7/05/2020;176;62;5;2020
United Kingdom;7/05/2020;3;3;5;2020
United Kingdom;7/05/2020;7;3;5;2020
United Kingdom;7/05/2020;12;6;5;2020
Botswana;7/05/2020;23;9;5;2020
Burundi;7/05/2020;15;7;5;2020
Sierra Leone;7/05/2020;231;54;5;2020
Malawi;7/05/2020;43;14;5;2020
United Kingdom;7/05/2020;13;13;5;2020
France;7/05/2020;1;0;5;2020
South Sudan;7/05/2020;74;0;5;2020
Western Sahara;7/05/2020;6;5;5;2020
Sao Tome and Principe;7/05/2020;187;4;5;2020
Yemen;7/05/2020;25;1;5;2020
Comoros;7/05/2020;8;0;5;2020
Tajikistan;7/05/2020;461;0;5;2020
Lesotho;7/05/2020;0;0;5;2020
Afghanistan;8/05/2020;3778;472;5;2020
Albania;8/05/2020;850;620;5;2020
Algeria;8/05/2020;5369;2467;5;2020
Andorra;8/05/2020;752;537;5;2020
Angola;8/05/2020;43;11;5;2020
Antigua and Barbuda;8/05/2020;25;16;5;2020
Argentina;8/05/2020;5611;1659;5;2020
Armenia;8/05/2020;3029;1218;5;2020
Australia;8/05/2020;107;103;5;2020
Australia;8/05/2020;3051;2504;5;2020
Australia;8/05/2020;29;27;5;2020
Australia;8/05/2020;1045;1019;5;2020
Australia;8/05/2020;439;433;5;2020
Australia;8/05/2020;227;175;5;2020
Australia;8/05/2020;1468;1327;5;2020
Australia;8/05/2020;552;534;5;2020
Austria;8/05/2020;15774;13836;5;2020
Azerbaijan;8/05/2020;2279;1576;5;2020
Bahamas;8/05/2020;92;31;5;2020
Bahrain;8/05/2020;4444;2028;5;2020
Bangladesh;8/05/2020;13134;2101;5;2020
Barbados;8/05/2020;83;53;5;2020
Belarus;8/05/2020;21101;5484;5;2020
Belgium;8/05/2020;52011;13201;5;2020
Benin;8/05/2020;242;62;5;2020
Bhutan;8/05/2020;7;5;5;2020
Bolivia;8/05/2020;2266;237;5;2020
Bosnia and Herzegovina;8/05/2020;2070;960;5;2020
Brazil;8/05/2020;146894;59297;5;2020
Brunei;8/05/2020;141;132;5;2020
Bulgaria;8/05/2020;1872;401;5;2020
Burkina Faso;8/05/2020;744;566;5;2020
Cabo Verde;8/05/2020;230;44;5;2020
Cambodia;8/05/2020;122;120;5;2020
Cameroon;8/05/2020;2267;1002;5;2020
Canada;8/05/2020;6098;0;5;2020
Canada;8/05/2020;2315;0;5;2020
Canada;8/05/2020;284;0;5;2020
Canada;8/05/2020;120;0;5;2020
Canada;8/05/2020;261;0;5;2020
Canada;8/05/2020;1008;0;5;2020
Canada;8/05/2020;20826;0;5;2020
Canada;8/05/2020;27;0;5;2020
Canada;8/05/2020;36161;0;5;2020
Canada;8/05/2020;544;0;5;2020
Central African Republic;8/05/2020;143;10;5;2020
Chad;8/05/2020;260;50;5;2020
Chile;8/05/2020;28750;12160;5;2020
China;8/05/2020;991;985;5;2020
China;8/05/2020;593;560;5;2020
China;8/05/2020;579;573;5;2020
China;8/05/2020;356;354;5;2020
China;8/05/2020;139;137;5;2020
China;8/05/2020;1589;1575;5;2020
China;8/05/2020;254;252;5;2020
China;8/05/2020;147;145;5;2020
China;8/05/2020;168;162;5;2020
China;8/05/2020;328;0;5;2020
China;8/05/2020;944;815;5;2020
China;8/05/2020;1276;0;5;2020
China;8/05/2020;1044;960;5;2020
China;8/05/2020;68128;63616;5;2020
China;8/05/2020;1019;1015;5;2020
China;8/05/2020;201;172;5;2020
China;8/05/2020;653;652;5;2020
China;8/05/2020;937;936;5;2020
China;8/05/2020;113;104;5;2020
China;8/05/2020;146;144;5;2020
China;8/05/2020;45;40;5;2020
China;8/05/2020;75;75;5;2020
China;8/05/2020;18;18;5;2020
China;8/05/2020;308;268;5;2020
China;8/05/2020;788;776;5;2020
China;8/05/2020;657;623;5;2020
China;8/05/2020;198;195;5;2020
China;8/05/2020;561;558;5;2020
China;8/05/2020;191;186;5;2020
China;8/05/2020;1;1;5;2020
China;8/05/2020;76;73;5;2020
China;8/05/2020;185;182;5;2020
China;8/05/2020;1268;1267;5;2020
Colombia;8/05/2020;10051;2424;5;2020
Congo (Brazzaville);8/05/2020;274;33;5;2020
Congo (Kinshasa);8/05/2020;937;130;5;2020
Costa Rica;8/05/2020;773;461;5;2020
Cote d'Ivoire;8/05/2020;1602;754;5;2020
Croatia;8/05/2020;2161;1689;5;2020
Cuba;8/05/2020;1741;1078;5;2020
Cyprus;8/05/2020;891;400;5;2020
Czechia;8/05/2020;8077;4413;5;2020
Denmark;8/05/2020;187;187;5;2020
Greenland;8/05/2020;11;11;5;2020
Denmark;8/05/2020;10218;7927;5;2020
Djibouti;8/05/2020;1135;824;5;2020
Dominican Republic;8/05/2020;9376;2286;5;2020
Ecuador;8/05/2020;28818;3433;5;2020
Egypt;8/05/2020;8476;1945;5;2020
El Salvador;8/05/2020;742;257;5;2020
Equatorial Guinea;8/05/2020;439;13;5;2020
Eritrea;8/05/2020;39;37;5;2020
Estonia;8/05/2020;1725;704;5;2020
Eswatini;8/05/2020;159;12;5;2020
Ethiopia;8/05/2020;194;95;5;2020
Fiji;8/05/2020;18;14;5;2020
Finland;8/05/2020;5738;4000;5;2020
France;8/05/2020;141;119;5;2020
France;8/05/2020;60;56;5;2020
France;8/05/2020;154;104;5;2020
France;8/05/2020;854;352;5;2020
France;8/05/2020;18;18;5;2020
France;8/05/2020;426;354;5;2020
France;8/05/2020;6;6;5;2020
France;8/05/2020;38;30;5;2020
France;8/05/2020;186;83;5;2020
France;8/05/2020;174318;54770;5;2020
Gabon;8/05/2020;620;110;5;2020
Gambia;8/05/2020;20;9;5;2020
Georgia;8/05/2020;623;288;5;2020
Germany;8/05/2020;170588;141700;5;2020
Ghana;8/05/2020;4012;323;5;2020
Greece;8/05/2020;2691;1374;5;2020
Guatemala;8/05/2020;900;101;5;2020
Guinea;8/05/2020;2009;663;5;2020
Guyana;8/05/2020;94;35;5;2020
Haiti;8/05/2020;146;17;5;2020
Holy See;8/05/2020;12;2;5;2020
Honduras;8/05/2020;1771;192;5;2020
Hungary;8/05/2020;3178;865;5;2020
Iceland;8/05/2020;1801;1765;5;2020
India;8/05/2020;59695;17887;5;2020
Indonesia;8/05/2020;13112;2494;5;2020
Iran;8/05/2020;104691;83837;5;2020
Iraq;8/05/2020;2603;1661;5;2020
Ireland;8/05/2020;22541;17110;5;2020
Israel;8/05/2020;16436;11229;5;2020
Italy;8/05/2020;217185;99023;5;2020
Jamaica;8/05/2020;490;62;5;2020
Japan;8/05/2020;15640;5146;5;2020
Jordan;8/05/2020;508;385;5;2020
Kazakhstan;8/05/2020;4834;1631;5;2020
Kenya;8/05/2020;621;202;5;2020
South Korea;8/05/2020;10840;9568;5;2020
Kuwait;8/05/2020;7208;2466;5;2020
Kyrgyzstan;8/05/2020;906;650;5;2020
Latvia;8/05/2020;928;464;5;2020
Lebanon;8/05/2020;796;223;5;2020
Liberia;8/05/2020;199;79;5;2020
Liechtenstein;8/05/2020;82;81;5;2020
Lithuania;8/05/2020;1436;765;5;2020
Luxembourg;8/05/2020;3871;3526;5;2020
Madagascar;8/05/2020;193;101;5;2020
Malaysia;8/05/2020;6535;4864;5;2020
Maldives;8/05/2020;744;20;5;2020
Malta;8/05/2020;489;419;5;2020
Mauritania;8/05/2020;8;6;5;2020
Mauritius;8/05/2020;332;320;5;2020
Mexico;8/05/2020;31522;20314;5;2020
Moldova;8/05/2020;4728;1826;5;2020
Monaco;8/05/2020;95;82;5;2020
Mongolia;8/05/2020;42;13;5;2020
Montenegro;8/05/2020;324;267;5;2020
Morocco;8/05/2020;5711;2324;5;2020
Namibia;8/05/2020;16;9;5;2020
Nepal;8/05/2020;102;31;5;2020
Netherlands;8/05/2020;101;89;5;2020
Netherlands;8/05/2020;16;14;5;2020
Netherlands;8/05/2020;76;44;5;2020
Netherlands;8/05/2020;42093;0;5;2020
New Zealand;8/05/2020;1492;1368;5;2020
Nicaragua;8/05/2020;16;7;5;2020
Niger;8/05/2020;795;600;5;2020
Nigeria;8/05/2020;3912;679;5;2020
North Macedonia;8/05/2020;1586;1099;5;2020
Norway;8/05/2020;8070;32;5;2020
Oman;8/05/2020;3112;1025;5;2020
Pakistan;8/05/2020;28736;7809;5;2020
Panama;8/05/2020;8070;886;5;2020
Papua New Guinea;8/05/2020;8;8;5;2020
Paraguay;8/05/2020;563;152;5;2020
Peru;8/05/2020;61847;19012;5;2020
Philippines;8/05/2020;10463;1734;5;2020
Poland;8/05/2020;15366;5184;5;2020
Portugal;8/05/2020;27268;2422;5;2020
Qatar;8/05/2020;20201;2370;5;2020
Romania;8/05/2020;14811;6423;5;2020
Russia;8/05/2020;187859;26608;5;2020
Rwanda;8/05/2020;273;136;5;2020
Saint Lucia;8/05/2020;18;17;5;2020
Saint Vincent and the Grenadines;8/05/2020;17;9;5;2020
San Marino;8/05/2020;623;114;5;2020
Saudi Arabia;8/05/2020;35432;9120;5;2020
Senegal;8/05/2020;1551;611;5;2020
Serbia;8/05/2020;9943;2453;5;2020
Seychelles;8/05/2020;11;8;5;2020
Singapore;8/05/2020;21707;2040;5;2020
Slovakia;8/05/2020;1455;905;5;2020
Slovenia;8/05/2020;1450;252;5;2020
Somalia;8/05/2020;928;106;5;2020
South Africa;8/05/2020;8895;3153;5;2020
Spain;8/05/2020;222857;131148;5;2020
Sri Lanka;8/05/2020;835;240;5;2020
Sudan;8/05/2020;1111;102;5;2020
Suriname;8/05/2020;10;9;5;2020
Sweden;8/05/2020;25265;0;5;2020
Switzerland;8/05/2020;30207;26100;5;2020
Taiwan*;8/05/2020;440;355;5;2020
Tanzania;8/05/2020;509;183;5;2020
Thailand;8/05/2020;3000;2784;5;2020
Togo;8/05/2020;145;85;5;2020
Trinidad and Tobago;8/05/2020;116;103;5;2020
Tunisia;8/05/2020;1030;638;5;2020
Turkey;8/05/2020;135569;86396;5;2020
Uganda;8/05/2020;101;55;5;2020
Ukraine;8/05/2020;14195;2706;5;2020
United Arab Emirates;8/05/2020;16793;3837;5;2020
United Kingdom;8/05/2020;118;61;5;2020
United Kingdom;8/05/2020;81;41;5;2020
United Kingdom;8/05/2020;545;447;5;2020
United Kingdom;8/05/2020;146;142;5;2020
United Kingdom;8/05/2020;329;271;5;2020
United Kingdom;8/05/2020;11;8;5;2020
United Kingdom;8/05/2020;206174;0;5;2020
Uruguay;8/05/2020;694;506;5;2020
US;8/05/2020;1288587;198993;5;2020
Uzbekistan;8/05/2020;2325;1775;5;2020
Venezuela;8/05/2020;388;190;5;2020
Vietnam;8/05/2020;288;241;5;2020
Zambia;8/05/2020;167;111;5;2020
Zimbabwe;8/05/2020;34;9;5;2020
Dominica;8/05/2020;16;14;5;2020
Grenada;8/05/2020;21;13;5;2020
Mozambique;8/05/2020;82;0;5;2020
Syria;8/05/2020;47;0;5;2020
Timor-Leste;8/05/2020;24;0;5;2020
Belize;8/05/2020;18;16;5;2020
Laos;8/05/2020;19;9;5;2020
Libya;8/05/2020;64;24;5;2020
West Bank and Gaza;8/05/2020;375;228;5;2020
Guinea-Bissau;8/05/2020;594;25;5;2020
Mali;8/05/2020;668;285;5;2020
Saint Kitts and Nevis;8/05/2020;15;13;5;2020
Canada;8/05/2020;5;0;5;2020
Canada;8/05/2020;11;0;5;2020
Kosovo;8/05/2020;861;562;5;2020
Burma;8/05/2020;177;67;5;2020
United Kingdom;8/05/2020;3;3;5;2020
United Kingdom;8/05/2020;7;3;5;2020
United Kingdom;8/05/2020;12;8;5;2020
Botswana;8/05/2020;23;9;5;2020
Burundi;8/05/2020;15;7;5;2020
Sierra Leone;8/05/2020;257;54;5;2020
Malawi;8/05/2020;43;14;5;2020
United Kingdom;8/05/2020;13;13;5;2020
France;8/05/2020;1;0;5;2020
South Sudan;8/05/2020;120;2;5;2020
Western Sahara;8/05/2020;6;5;5;2020
Sao Tome and Principe;8/05/2020;208;4;5;2020
Yemen;8/05/2020;34;1;5;2020
Comoros;8/05/2020;8;0;5;2020
Tajikistan;8/05/2020;522;0;5;2020
Lesotho;8/05/2020;0;0;5;2020
Afghanistan;9/05/2020;4033;502;5;2020
Albania;9/05/2020;856;627;5;2020
Algeria;9/05/2020;5558;2546;5;2020
Andorra;9/05/2020;754;545;5;2020
Angola;9/05/2020;43;13;5;2020
Antigua and Barbuda;9/05/2020;25;19;5;2020
Argentina;9/05/2020;5776;1728;5;2020
Armenia;9/05/2020;3175;1267;5;2020
Australia;9/05/2020;107;104;5;2020
Australia;9/05/2020;3053;2504;5;2020
Australia;9/05/2020;29;27;5;2020
Australia;9/05/2020;1045;1019;5;2020
Australia;9/05/2020;439;433;5;2020
Australia;9/05/2020;227;182;5;2020
Australia;9/05/2020;1487;1336;5;2020
Australia;9/05/2020;552;536;5;2020
Austria;9/05/2020;15833;13928;5;2020
Azerbaijan;9/05/2020;2422;1620;5;2020
Bahamas;9/05/2020;92;37;5;2020
Bahrain;9/05/2020;4774;2055;5;2020
Bangladesh;9/05/2020;13770;2414;5;2020
Barbados;9/05/2020;84;57;5;2020
Belarus;9/05/2020;22052;6050;5;2020
Belgium;9/05/2020;52596;13411;5;2020
Benin;9/05/2020;284;62;5;2020
Bhutan;9/05/2020;7;5;5;2020
Bolivia;9/05/2020;2437;258;5;2020
Bosnia and Herzegovina;9/05/2020;2090;1059;5;2020
Brazil;9/05/2020;156061;61685;5;2020
Brunei;9/05/2020;141;132;5;2020
Bulgaria;9/05/2020;1921;422;5;2020
Burkina Faso;9/05/2020;748;569;5;2020
Cabo Verde;9/05/2020;236;56;5;2020
Cambodia;9/05/2020;122;120;5;2020
Cameroon;9/05/2020;2274;1232;5;2020
Canada;9/05/2020;6157;0;5;2020
Canada;9/05/2020;2330;0;5;2020
Canada;9/05/2020;284;0;5;2020
Canada;9/05/2020;120;0;5;2020
Canada;9/05/2020;261;0;5;2020
Canada;9/05/2020;1011;0;5;2020
Canada;9/05/2020;21148;0;5;2020
Canada;9/05/2020;27;0;5;2020
Canada;9/05/2020;36997;0;5;2020
Canada;9/05/2020;553;0;5;2020
Central African Republic;9/05/2020;143;10;5;2020
Chad;9/05/2020;322;53;5;2020
Chile;9/05/2020;32208;12667;5;2020
China;9/05/2020;991;985;5;2020
China;9/05/2020;593;565;5;2020
China;9/05/2020;579;573;5;2020
China;9/05/2020;356;354;5;2020
China;9/05/2020;139;137;5;2020
China;9/05/2020;1589;1576;5;2020
China;9/05/2020;254;252;5;2020
China;9/05/2020;147;145;5;2020
China;9/05/2020;168;162;5;2020
China;9/05/2020;328;0;5;2020
China;9/05/2020;944;891;5;2020
China;9/05/2020;1276;0;5;2020
China;9/05/2020;1044;967;5;2020
China;9/05/2020;68129;63616;5;2020
China;9/05/2020;1019;1015;5;2020
China;9/05/2020;201;184;5;2020
China;9/05/2020;653;652;5;2020
China;9/05/2020;937;936;5;2020
China;9/05/2020;124;105;5;2020
China;9/05/2020;146;144;5;2020
China;9/05/2020;45;40;5;2020
China;9/05/2020;75;75;5;2020
China;9/05/2020;18;18;5;2020
China;9/05/2020;308;293;5;2020
China;9/05/2020;788;776;5;2020
China;9/05/2020;659;626;5;2020
China;9/05/2020;198;197;5;2020
China;9/05/2020;561;558;5;2020
China;9/05/2020;191;186;5;2020
China;9/05/2020;1;1;5;2020
China;9/05/2020;76;73;5;2020
China;9/05/2020;185;183;5;2020
China;9/05/2020;1268;1267;5;2020
Colombia;9/05/2020;10495;2569;5;2020
Congo (Brazzaville);9/05/2020;274;33;5;2020
Congo (Kinshasa);9/05/2020;937;130;5;2020
Costa Rica;9/05/2020;780;480;5;2020
Cote d'Ivoire;9/05/2020;1667;769;5;2020
Croatia;9/05/2020;2176;1726;5;2020
Cuba;9/05/2020;1754;1140;5;2020
Cyprus;9/05/2020;892;401;5;2020
Czechia;9/05/2020;8095;4447;5;2020
Denmark;9/05/2020;187;187;5;2020
Greenland;9/05/2020;11;11;5;2020
Denmark;9/05/2020;10319;8093;5;2020
Djibouti;9/05/2020;1189;834;5;2020
Dominican Republic;9/05/2020;9882;2584;5;2020
Ecuador;9/05/2020;29071;3433;5;2020
Egypt;9/05/2020;8964;2002;5;2020
El Salvador;9/05/2020;784;276;5;2020
Equatorial Guinea;9/05/2020;439;13;5;2020
Eritrea;9/05/2020;39;37;5;2020
Estonia;9/05/2020;1733;747;5;2020
Eswatini;9/05/2020;163;14;5;2020
Ethiopia;9/05/2020;210;97;5;2020
Fiji;9/05/2020;18;14;5;2020
Finland;9/05/2020;5880;4000;5;2020
France;9/05/2020;141;119;5;2020
France;9/05/2020;60;56;5;2020
France;9/05/2020;154;104;5;2020
France;9/05/2020;988;492;5;2020
France;9/05/2020;18;18;5;2020
France;9/05/2020;431;354;5;2020
France;9/05/2020;6;6;5;2020
France;9/05/2020;39;30;5;2020
France;9/05/2020;186;83;5;2020
France;9/05/2020;174758;54886;5;2020
Gabon;9/05/2020;661;110;5;2020
Gambia;9/05/2020;20;9;5;2020
Georgia;9/05/2020;626;297;5;2020
Germany;9/05/2020;171324;143300;5;2020
Ghana;9/05/2020;4263;378;5;2020
